shap_temperature_C,shap_medium_enc,shap_NaCl_pct,shap_PCS_conc_pct,shap_pcs_enc,actual_mu_max,predicted_mu_max,strain,temperature_C,NaCl_pct,PCS_conc_pct
-0.01071498290468257,0.0008625540325881939,0.0009218197226398573,-0.006403267241988302,0.00023551381699309898,0.017,0.01824392556114353,A_piscicola,4,0.0,0.13
-0.012181584477275237,0.0010343016829365025,0.0012776273179025241,0.0004931454614769822,-8.768104419174856e-05,0.023,0.023878097076442256,A_salmonicida_SU2,4,0.0,0.026
-0.01071498290468257,0.0008625540325881939,0.0009218197226398573,-0.006403267241988302,0.00023551381699309898,0.015,0.01824392556114353,A_salmonicida_SU2,4,0.0,0.13
-0.012181584477275237,0.0010343016829365025,0.0012776273179025241,0.0004931454614769822,-8.768104419174856e-05,0.021,0.023878097076442256,A_salmonicida_Nr21,4,0.0,0.026
-0.01071498290468257,0.0008625540325881939,0.0009218197226398573,-0.006403267241988302,0.00023551381699309898,0.008,0.01824392556114353,A_salmonicida_Nr21,4,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.042,0.03396849499169247,A_media,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.025,0.024720668958657085,A_media,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.039,0.03396849499169247,A_bestiarum,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.03,0.024720668958657085,A_bestiarum,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.042,0.03396849499169247,A_piscicola,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.029,0.024720668958657085,A_piscicola,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.042,0.03396849499169247,A_salmonicida_SU2,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.024,0.024720668958657085,A_salmonicida_SU2,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.041,0.03396849499169247,A_salmonicida_Nr21,8,0.0,0.026
